Text,IsToxic
"Harry the Dirty Dog  - CONFLICT OF INTEREST 

Harry the Dirty Dog  seems to be adamant that he knows the Hasnains and that they are out of the country or have been arrested. I think there is a bit conflict of interest. This news was taken out 1 year old traced back to the Mercury news. The name of Pakistan and a beauty pageant has made it interesting enough. So far and far, Harry the Dirty Dog  this user is doing vandalism and it seems he is not allowing for us to remove the non-reliable sources and references. 
Also this user seems to have a personal agenda to secure this as far as possible, and seems to me, this user Harry the Dirty Dog  is on a personal agenda of defaming this lady. There is no proof and this is a rumour according to me and is supposed to be dismissed. If any one needs to research then one must google up and find out what she is up to! 
Harry the Dirty Dog  is on a personal agenda and seems to be one of the people trying to defame her. This news is one whole year old with no follow up! SUch are labelled as rumours only!
Sonisona",True
"fyu 

Jesus H. Christ!!! (sorry if you're a jew). How abusive from you, you disgusting pile of shit.",True
"by the way
this is a university computer.. so go ahead and block it cock sucker. i'll just use my home computer to let the world know what a stupid asshole you are. FUCK OFFFF DICKBAG.",True
block me i don't give a shit,True
"Don't think you can get away with fucking me over like that, you asshole",True
"HHAHAHHAHAHAHAHH

Hey I'm back. Gonna vandalize all day and no one can stop me! As you can tell I can't be stopped by banning. I'll be seeing alo tof you and the rest of the blacklisted admins for the next couple of weeks =P 70.149.218.192  
Dougbiznatch!",True
"fucking piece of shit you fucking bastard
nobhead nobhead nobhead nobhead",True
"""

Motherfucka the whole """"Blanqueamento in Puerto Rico"""" (Whitening of Puerto Rico) section was allll me, or as you renamed it """"Present Day Puerto Rico"""". They all are facts and they all got sources to back them up. So you saying you removed all unsourced content is bullsh*t. Its a fact, that most """"white Puerto Ricans"""" have significant amounts of African and Native ancestry. But your racist ass delete my facts n statistics, as if you dont wan it to be lnown that alot of """"white""""""""Puerto Ricans have African and Native ancestry. Instead of reverting back to your vandalistic bullsh*t, look at ALL the statistics and their sources, all of which i supplied, in the """"blanquemento in Puerto Rico"""" section.""",True
"you better sleep with an eye open, you don't know which way the trouble will come from shitbag!",True
"""
Seriously, which 100% complete ass had the 100% completely idiotic idea to call this article """"Death of Neda Agha-Soltan""""???  You call it by her name and indicate that she became famous for the manner of her death.  Doh. 74.233.165.176  """,True
"""

 Follow policy: Don't edit others talk-page comments 

Look, David the administrator,

Don't edit others comments.

""""No"""" is unacceptable from any experienced editor, unless the editor feels that an administrator button is a license to behave like an asshole.

.Wolfowitz """,True
My band is perfectly appropriate bitch.,True
"Ding dong, the Witch is dead!

So, so happy someone decided to ban this woman.",True
Jack Greenmaven is a faggot.,True
"personal websites 

Personal websites of the subject of the article are not only permitted, they are required. Stop being a dick, please. —",True
"Thats hardly an attack, see WP:SPADE. Your constant barrage of idiocy is however coming close to what I would consider a personal attack by way of insulting my intelligence.",True
"Oh my god, are you serious? If you don't know a simple word that a 2nd grader knows, might I suggest basic education? Or if that's too complex, suicide?",True
Escape_Orbit you are fucking moron:)),True
"If you feel the argument is dumb please feel free to disappear from it, we won't miss you. As for your national bias I can point to the 1 day rigged poll you ran on the Mega CD page to rename it to the non notable yank name without other editors being aware and with out time to respond or refute the name change, it was just another snatch and grab on a name by you nationalist yanks92.238.252.159",True
Warning! This editor is an IRA supporter who has no interest in neutrality!,True
"""

that's nice. go fuck yourselves, idiots. the fact that you can't absorb reality is no sweat off my back. you lose, i still win. good luck with your """"wikipedia fuckfest"""" hahaha.""",True
"BREAKING NEWS!!!! 

ARANEA MORTEM DIES IN A HOLE!",True
Silly isn't she? Leabian girl. And you see she's gonna hide this in her archive or perhaps remove this message. 60.50.65.88,True
Your a fucking bitch faced fuck head asshole mother fucker shit breath bitch.,True
"you are a fuckwit 

tool",True
my pages aren't inappropriate you fucking bastard,True
"dear stuttering, self-righteous, self-absorbed, insignificant little puke, 

WHEN I WANT YOUR FUCKING OPINION I'LL GIVE IT TO YOU.
UNTIL THEN, SHUT YOUR FUCKING SEWER AND KEEP SUCKING OBAMA'S COCK!",True
"Just because you're atheist doesn't mean you're a devil worshiper, moron. 50.53.50.113",True
"Easy to Understand Message: 

Politely: Please don't edit my work again. 
Not so polite: Back off asshole.",True
Will Rengel ever give up? What an idiot.,True
"INTEVIEW 

ME: ARE YOU GAY?

ABE GAY DASHIEL: YES

ME: ARE YOU SURE YOU WANT TO ADMIT THAT TO EVERYONE?

ABE GAY: YES. IM GAY AND IM PROUD. MY, DO YOU LOOK GOOD TODAY. (moves chair close)

ME: WHAT THE F$UCK B!T(H GET AWAY FROM ME

ABE: YOU KNOW IM FAMOUS FOR RAPING MICHAEL JACKSON

ME: (coughs) OH REALLY. THATS INTERESTING

ABE: ThAT MEANS IM THE KING OF GAYS

ME: THATS RIGHT

ABE: HOORAY! IM A NAZI! GO KILL ME! I RAPED GEORGE BUSH! IM A NAZI! I TOLD HITLER TO DESTROY THE WORLD! AND I WISH HE DID!!

ME: OK. THAT YOU FOR THE INTERVIEW

DASHIEL: YOUR WELCOME! WANT TO HAVE S$X?",True
"Unsolicited Advice 

Hi Pigsonthewing,

As someone who has been silently observing your behaviour over the past few months on Wikipedia, I am worried by what I perceive to be a downward spiral of petty fighting, vindictiveness, childishness and bad faith on your part. It seems that you've lost the joy in editing Wikipedia, and now you do as some sort of way of making yourself feel better at the expense of others. What a small, small man you are. Grow up! Get a life! Find yourself a girl to have sex with or something, because the way you've been sliding downhill is bringing everyone else at this fine institution down. I'm here to create an encyclopedia. You seem to be here to fight with other people and cause disruptions. You're making everyone else's life harder. Please stop that; just go away.

Respectfully,
 

Blanking is considered vandalism. Please refrain.",True
"Shut up, idiot! It is true! Now, go away and die!",True
You're an ugly man aren't you? Were I bullied hence such a crappy job. Probably. Given the way u look now I wouldn't expect love soonest. Regards Hancock,True
"Last warning

Now I will give you a warning you peasant ukrainian peace of shit. You may indeed lie about the nature of that monstrous creation – upa, you fucking criminal, but it will never be forgotten what it truly was. Your little demigods murdered my great grandmother, an elderly woman, and burned my family’s home. Of course their “honor” is equivalent to yours.
PS 
A little content-related information - according to every modern standard upa was a terrorist organization willing to fulfill political purposes with genocide and fear. So fuck you.",True
STOP EDITING DUMBASS!  —Preceding unsigned comment added by 98.169.241.244,True
"I will ₵ut off your dick and balls and make you my bitch. 

I shall name you Reek.",True
i dont care that you blocked me. I am not afraid of being blocked and from you. I am only afraid from Allah. I will do this as far as i can do. I will do this at the remaining of last drop of my blood.,True
"By the way, the exchange between Rjensen is Jpgordon is a sock puppet conversation. Pathetic, really. 129.133.127.244",True
"I wasn't talking to you jerkso, your sucj an idiot you cant even realize when someone is talking to you. No go back to your trailer boy!",True
"what o you do all day just sit around and wait for people to edit the page? lol at you being the one that deleted the renato laranja page too, unbelievable. stop trolling and get a life you nazi. im gonna change it whenever i want and there isnt a dam thing you can do about it.",True
"SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!
SuPeRTR0LL WiLL LiVe FoReVeR!
iF You DoN'T ReSPeCT THe SuPeRTR0LL You WiLL Die You PaTHeTiC FooL!",True
"Adam4267 again 

No Drmias I'm not dumb. I'm just not a pussy and I won't be bullied by anyone. Cheers for the spelling tips, I'll keep those in mind for next time I'm updating my Facebook page. And I will stay away from your page - after this. I wouldn't want to embarass you in front of all your pals now would I?",True
"Tyren Morrison Is A Sick Kent!! 

The Title says it all!! Tyren Morrison is probably the maddest cunt going around! all of the bitches should get on his D!! he is great!! All of yous reading this should be jealous! love his dick! okay bitches! LOVE IT!",True
"Keep talking guys! Wikipedia is going to hell in a hand basket! You guys are undermining the very credibility of the site, with your illogical gibberish. Can I ask, how many of you are actually homeless? 

And Etaonsh, when are you going to have even the basic building blocks for logical thinking?",True
"shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u
shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u
shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u
shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u
shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u
shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u
shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u shitty nigger fuck i love d3$1r# (@/\/+u",True
